Nome file,Classe,Sottoclasse,Ampiezza del segnale,Durata,Frequenza,Numero di canali,Fase,Frequenza massima interna,Bit Depth,Forma d'onda
8501301H,Non-Target,Rough-Toothed Dolphin,0.35058594,1.15623779296875,81920,1,0.015625,0.0,Signed 16 bit PCM,"(94719,)"
8501301J,Non-Target,Rough-Toothed Dolphin,0.13378906,0.456005859375,81920,1,0.033203125,0.0,Signed 16 bit PCM,"(37356,)"
85014001,Non-Target,Rough-Toothed Dolphin,0.18115234,1.35311279296875,81920,1,-0.021484375,0.0,Signed 16 bit PCM,"(110847,)"
85014003,Non-Target,Rough-Toothed Dolphin,0.21826172,0.90311279296875,81920,1,0.015136719,0.0,Signed 16 bit PCM,"(73983,)"
85014005,Non-Target,Rough-Toothed Dolphin,0.10986328,1.0640625,81920,1,-0.0014648438,0.0,Signed 16 bit PCM,"(87168,)"
85014006,Non-Target,Rough-Toothed Dolphin,0.14892578,0.71248779296875,81920,1,-0.013183594,0.0,Signed 16 bit PCM,"(58367,)"
85014007,Non-Target,Rough-Toothed Dolphin,0.20458984,1.59998779296875,81920,1,0.011230469,0.0,Signed 16 bit PCM,"(131071,)"
8501400B,Non-Target,Rough-Toothed Dolphin,0.15527344,1.39686279296875,81920,1,0.0014648438,0.0,Signed 16 bit PCM,"(114431,)"
8501400F,Non-Target,Rough-Toothed Dolphin,0.24658203,0.89373779296875,81920,1,0.022949219,0.0,Signed 16 bit PCM,"(73215,)"
8501400G,Non-Target,Rough-Toothed Dolphin,0.20117188,0.93748779296875,81920,1,0.01953125,0.0,Signed 16 bit PCM,"(76799,)"
8501400H,Non-Target,Rough-Toothed Dolphin,0.2421875,1.55311279296875,81920,1,-0.0078125,0.0,Unsigned 8 bit PCM,"(127231,)"
8501400L,Non-Target,Rough-Toothed Dolphin,0.1484375,1.62186279296875,81920,1,0.0078125,0.0,Unsigned 8 bit PCM,"(132863,)"
8501400M,Non-Target,Rough-Toothed Dolphin,0.08544922,1.00078125,81920,1,0.0029296875,0.0,Signed 16 bit PCM,"(81984,)"
8501400N,Non-Target,Rough-Toothed Dolphin,0.1171875,1.59998779296875,81920,1,-0.0078125,0.0,Unsigned 8 bit PCM,"(131071,)"
8501400P,Non-Target,Rough-Toothed Dolphin,0.2631836,1.29373779296875,81920,1,-0.018066406,0.0,Signed 16 bit PCM,"(105983,)"
8501400Q,Non-Target,Rough-Toothed Dolphin,0.08984375,1.0875,81920,1,0.010253906,0.0,Signed 16 bit PCM,"(89088,)"
8501400R,Non-Target,Rough-Toothed Dolphin,0.2109375,1.46561279296875,81920,1,-0.0234375,0.0,Unsigned 8 bit PCM,"(120063,)"
8501400S,Non-Target,Rough-Toothed Dolphin,0.125,1.09373779296875,81920,1,-0.0078125,0.0,Unsigned 8 bit PCM,"(89599,)"
8501400T,Non-Target,Rough-Toothed Dolphin,0.08203125,1.09373779296875,81920,1,-0.023925781,0.0,Signed 16 bit PCM,"(89599,)"
8501400U,Non-Target,Rough-Toothed Dolphin,0.10253906,1.09373779296875,81920,1,-0.0107421875,0.0,Signed 16 bit PCM,"(89599,)"
8501400V,Non-Target,Rough-Toothed Dolphin,0.115234375,0.8203125,81920,1,-0.018554688,0.0,Signed 16 bit PCM,"(67200,)"
8501400Y,Non-Target,Rough-Toothed Dolphin,0.1875,1.14686279296875,81920,1,-0.0078125,0.0,Unsigned 8 bit PCM,"(93951,)"
SanctSound_CI02_02_sealionbark_20190605T050920Z_30dBgain,Non-Target,Sea lion,0.3998413,6.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(288000,)"
Babo-downsweep-NOAA-PAGroup-06-x2speed-sei-whale-clip-fixed,Non-Target,Sei whale,0.96157223,15.954,8000,1,-0.02013239,0.0,MPEG Layer III,"(127632,)"
SanctSound_SB02_03_seiwhale_20190402T203828Z,Non-Target,Sei whale,0.25125122,5.0,48000,1,3.0517578e-05,0.0,Signed 16 bit PCM,"(240000,)"
CWR-sound20130218_040656_common_dolphin_whistles,Non-Target,Short-beaked common dolphin,1.0,10.51425,48000,1,-1.0,0.0,Signed 16 bit PCM,"(504684,)"
Dede-whistles-NOAA-PAGroup-01-short-beaked-common-dolphin-clip,Non-Target,Short-beaked common dolphin,0.59008926,23.324458333333332,48000,1,-0.0046781427,3456.1077,MPEG Layer III,"(1119574,)"
Sue-clipped_P-_20130619_124456-copy,Non-Target,Short-beaked common dolphin,1.0,5.5,384000,1,-0.013397217,0.0,Signed 16 bit PCM,"(2112000,)"
Sue-P-_20130619_122308-copy,Non-Target,Short-beaked common dolphin,1.0,5.3073828125,384000,1,-0.021636963,0.0,Signed 16 bit PCM,"(2038035,)"
57021001,Non-Target,Short-Finned (Pacific) Pilot Whale,0.69384766,3.4551,30000,1,-0.041992188,0.0,Signed 16 bit PCM,"(103653,)"
57021002,Non-Target,Short-Finned (Pacific) Pilot Whale,0.73046875,6.0991333333333335,30000,1,0.015625,0.0,Signed 16 bit PCM,"(182974,)"
57021003,Non-Target,Short-Finned (Pacific) Pilot Whale,0.5761719,2.012966666666667,30000,1,-0.017578125,0.0,Signed 16 bit PCM,"(60389,)"
57021004,Non-Target,Short-Finned (Pacific) Pilot Whale,0.50683594,4.446633333333334,30000,1,-0.03515625,0.0,Signed 16 bit PCM,"(133399,)"
57021005,Non-Target,Short-Finned (Pacific) Pilot Whale,0.2397461,6.209266666666666,30000,1,-0.0053710938,0.0,Signed 16 bit PCM,"(186278,)"
57021007,Non-Target,Short-Finned (Pacific) Pilot Whale,0.69384766,0.9357333333333333,30000,1,-0.0078125,0.0,Signed 16 bit PCM,"(28072,)"
57021008,Non-Target,Short-Finned (Pacific) Pilot Whale,0.66308594,1.6571666666666667,30000,1,-0.0024414062,0.0,Signed 16 bit PCM,"(49715,)"
57021009,Non-Target,Short-Finned (Pacific) Pilot Whale,0.73046875,1.4212,30000,1,-0.026367188,3069.4717,Signed 16 bit PCM,"(42636,)"
5702100A,Non-Target,Short-Finned (Pacific) Pilot Whale,0.60839844,1.1995666666666667,30000,1,0.012207031,0.0,Signed 16 bit PCM,"(35987,)"
5702100B,Non-Target,Short-Finned (Pacific) Pilot Whale,0.50683594,1.0616666666666668,30000,1,0.019042969,0.0,Signed 16 bit PCM,"(31850,)"
5702100C,Non-Target,Short-Finned (Pacific) Pilot Whale,0.45507812,0.9106,30000,1,-0.071777344,0.0,Signed 16 bit PCM,"(27318,)"
5702100D,Non-Target,Short-Finned (Pacific) Pilot Whale,0.21435547,0.6981666666666667,30000,1,-0.00048828125,0.0,Signed 16 bit PCM,"(20945,)"
5702100E,Non-Target,Short-Finned (Pacific) Pilot Whale,0.2397461,1.8537666666666666,30000,1,-0.022460938,0.0,Signed 16 bit PCM,"(55613,)"
5702100F,Non-Target,Short-Finned (Pacific) Pilot Whale,0.23632812,1.8537666666666666,30000,1,-0.005859375,0.0,Signed 16 bit PCM,"(55613,)"
5702100G,Non-Target,Short-Finned (Pacific) Pilot Whale,0.51904297,1.4834666666666667,30000,1,-0.001953125,0.0,Signed 16 bit PCM,"(44504,)"
5702100H,Non-Target,Short-Finned (Pacific) Pilot Whale,0.48779297,1.6490666666666667,30000,1,0.001953125,0.0,Signed 16 bit PCM,"(49472,)"
5702100I,Non-Target,Short-Finned (Pacific) Pilot Whale,0.77197266,1.0418666666666667,30000,1,-0.024414062,0.0,Signed 16 bit PCM,"(31256,)"
5702100J,Non-Target,Short-Finned (Pacific) Pilot Whale,0.33740234,55.24851485148515,60600,1,0.009277344,0.0,Signed 16 bit PCM,"(3348060,)"
5702100K,Non-Target,Short-Finned (Pacific) Pilot Whale,0.4008789,187.34529702970298,60600,1,0.0078125,0.0,Signed 16 bit PCM,"(11353125,)"
5702100L,Non-Target,Short-Finned (Pacific) Pilot Whale,0.27392578,79.32346534653465,60600,1,-0.005859375,0.0,Signed 16 bit PCM,"(4807002,)"
5702100N,Non-Target,Short-Finned (Pacific) Pilot Whale,0.37353516,35.295,60600,1,-0.07080078,0.0,Signed 16 bit PCM,"(2138877,)"
81037001,Non-Target,Short-Finned (Pacific) Pilot Whale,0.4296875,2.2345,30000,1,-0.032226562,0.0,Signed 16 bit PCM,"(67035,)"
81037002,Non-Target,Short-Finned (Pacific) Pilot Whale,0.32958984,3.5002,30000,1,0.0009765625,0.0,Signed 16 bit PCM,"(105006,)"
81037004,Non-Target,Short-Finned (Pacific) Pilot Whale,0.5283203,4.2438,30000,1,0.051757812,0.0,Signed 16 bit PCM,"(127314,)"
81037005,Non-Target,Short-Finned (Pacific) Pilot Whale,0.21533203,4.574366666666666,30000,1,-0.03564453,0.0,Signed 16 bit PCM,"(137231,)"
81037007,Non-Target,Short-Finned (Pacific) Pilot Whale,0.47509766,1.4203125,40960,1,0.010253906,0.0,Signed 16 bit PCM,"(58176,)"
81037008,Non-Target,Short-Finned (Pacific) Pilot Whale,0.47558594,1.4203125,40960,1,0.045410156,0.0,Signed 16 bit PCM,"(58176,)"
8103700A,Non-Target,Short-Finned (Pacific) Pilot Whale,0.19482422,1.125,40960,1,-0.00390625,0.0,Signed 16 bit PCM,"(46080,)"
8103700B,Non-Target,Short-Finned (Pacific) Pilot Whale,0.28515625,1.4203125,40960,1,0.0068359375,0.0,Signed 16 bit PCM,"(58176,)"
8103700C,Non-Target,Short-Finned (Pacific) Pilot Whale,0.27685547,1.4203125,40960,1,-0.005859375,0.0,Signed 16 bit PCM,"(58176,)"
8103700E,Non-Target,Short-Finned (Pacific) Pilot Whale,0.28955078,1.4203125,40960,1,0.0053710938,0.0,Signed 16 bit PCM,"(58176,)"
8103700F,Non-Target,Short-Finned (Pacific) Pilot Whale,0.25390625,1.4203125,40960,1,-0.05029297,0.0,Signed 16 bit PCM,"(58176,)"
8103700G,Non-Target,Short-Finned (Pacific) Pilot Whale,0.44628906,1.4203125,40960,1,0.0043945312,0.0,Signed 16 bit PCM,"(58176,)"
8103700H,Non-Target,Short-Finned (Pacific) Pilot Whale,0.2109375,1.4203125,40960,1,-0.0048828125,0.0,Signed 16 bit PCM,"(58176,)"
8103700L,Non-Target,Short-Finned (Pacific) Pilot Whale,0.39453125,1.4203125,40960,1,0.0063476562,0.0,Signed 16 bit PCM,"(58176,)"
8103700P,Non-Target,Short-Finned (Pacific) Pilot Whale,0.21777344,0.9375,40960,1,-0.0048828125,0.0,Signed 16 bit PCM,"(38400,)"
8103700U,Non-Target,Short-Finned (Pacific) Pilot Whale,0.36279297,1.4203125,40960,1,-0.025390625,0.0,Signed 16 bit PCM,"(58176,)"
8103700V,Non-Target,Short-Finned (Pacific) Pilot Whale,0.19335938,1.4203125,40960,1,-0.036132812,0.0,Signed 16 bit PCM,"(58176,)"
81037011,Non-Target,Short-Finned (Pacific) Pilot Whale,0.19482422,0.3861328125,40960,1,0.012207031,0.0,Signed 16 bit PCM,"(15816,)"
84016002,Non-Target,Short-Finned (Pacific) Pilot Whale,0.9472656,43.962325,40000,1,-0.05078125,0.0,Signed 16 bit PCM,"(1758493,)"
8401600B,Non-Target,Short-Finned (Pacific) Pilot Whale,0.996521,1260.0,44100,1,0.0052490234,0.0,Signed 16 bit PCM,"(55566000,)"
91005006,Non-Target,Short-Finned (Pacific) Pilot Whale,0.1381836,1.39125,40000,1,0.0,0.0,Signed 16 bit PCM,"(55650,)"
9100500N,Non-Target,Short-Finned (Pacific) Pilot Whale,0.076660156,1.31075,40000,1,-0.009277344,0.0,Signed 16 bit PCM,"(52430,)"
9100500R,Non-Target,Short-Finned (Pacific) Pilot Whale,0.18115234,1.457,40000,1,-0.009765625,0.0,Signed 16 bit PCM,"(58280,)"
9100500S,Non-Target,Short-Finned (Pacific) Pilot Whale,0.16113281,1.786,40000,1,0.008300781,0.0,Signed 16 bit PCM,"(71440,)"
9100500Y,Non-Target,Short-Finned (Pacific) Pilot Whale,0.40429688,2.0915,40000,1,-0.001953125,0.0,Signed 16 bit PCM,"(83660,)"
91005010,Non-Target,Short-Finned (Pacific) Pilot Whale,0.12988281,2.632,40000,1,-0.0034179688,0.0,Signed 16 bit PCM,"(105280,)"
91005011,Non-Target,Short-Finned (Pacific) Pilot Whale,0.16064453,1.204375,40000,1,-0.00048828125,0.0,Signed 16 bit PCM,"(48175,)"
91005012,Non-Target,Short-Finned (Pacific) Pilot Whale,0.11767578,1.462875,40000,1,0.0034179688,0.0,Signed 16 bit PCM,"(58515,)"
91005014,Non-Target,Short-Finned (Pacific) Pilot Whale,0.15332031,1.974,40000,1,0.0068359375,0.0,Signed 16 bit PCM,"(78960,)"
91005015,Non-Target,Short-Finned (Pacific) Pilot Whale,0.18066406,4.422,40000,1,0.0029296875,0.0,Signed 16 bit PCM,"(176880,)"
9100501D,Non-Target,Short-Finned (Pacific) Pilot Whale,0.38183594,1.9825,40000,1,0.0014648438,0.0,Signed 16 bit PCM,"(79300,)"
9100501K,Non-Target,Short-Finned (Pacific) Pilot Whale,0.12597656,0.698375,40000,1,-0.0073242188,0.0,Signed 16 bit PCM,"(27935,)"
9100501S,Non-Target,Short-Finned (Pacific) Pilot Whale,0.061035156,0.83605,40000,1,-0.0073242188,0.0,Signed 16 bit PCM,"(33442,)"
9100501T,Non-Target,Short-Finned (Pacific) Pilot Whale,0.068359375,0.5432,40000,1,0.0068359375,0.0,Signed 16 bit PCM,"(21728,)"
9100501V,Non-Target,Short-Finned (Pacific) Pilot Whale,0.075683594,0.7672,40000,1,-0.0048828125,0.0,Signed 16 bit PCM,"(30688,)"
9100501W,Non-Target,Short-Finned (Pacific) Pilot Whale,0.11425781,0.8428,40000,1,0.0073242188,0.0,Signed 16 bit PCM,"(33712,)"
91005020,Non-Target,Short-Finned (Pacific) Pilot Whale,0.06689453,0.6748,40000,1,0.0029296875,0.0,Signed 16 bit PCM,"(26992,)"
91005029,Non-Target,Short-Finned (Pacific) Pilot Whale,0.20263672,1.1655,40000,1,0.0073242188,0.0,Signed 16 bit PCM,"(46620,)"
9100502F,Non-Target,Short-Finned (Pacific) Pilot Whale,0.12207031,1.183875,40000,1,-0.0024414062,0.0,Signed 16 bit PCM,"(47355,)"
9100502M,Non-Target,Short-Finned (Pacific) Pilot Whale,0.05419922,0.7727,40000,1,0.0063476562,0.0,Signed 16 bit PCM,"(30908,)"
91005036,Non-Target,Short-Finned (Pacific) Pilot Whale,0.14794922,1.1505,40000,1,0.005859375,0.0,Signed 16 bit PCM,"(46020,)"
91005039,Non-Target,Short-Finned (Pacific) Pilot Whale,0.07128906,0.6768,40000,1,0.008300781,0.0,Signed 16 bit PCM,"(27072,)"
9100503E,Non-Target,Short-Finned (Pacific) Pilot Whale,0.118652344,0.872625,40000,1,-0.0009765625,0.0,Signed 16 bit PCM,"(34905,)"
9100503J,Non-Target,Short-Finned (Pacific) Pilot Whale,0.07373047,0.853125,40000,1,0.0024414062,2266.9438,Signed 16 bit PCM,"(34125,)"
9100503O,Non-Target,Short-Finned (Pacific) Pilot Whale,0.3022461,1.314675,80000,1,-0.011230469,0.0,Signed 16 bit PCM,"(105174,)"
9100503P,Non-Target,Short-Finned (Pacific) Pilot Whale,0.3071289,0.8386,80000,1,0.0029296875,0.0,Signed 16 bit PCM,"(67088,)"
Globicephala_macrorhynchus_Clicks-1,Non-Target,Short-finned Pilot Whale,0.67129517,2.0692290249433105,88200,1,-0.016815186,0.0,Signed 16 bit PCM,"(182506,)"
Globicephala_macrorhynchus_Whistles-1,Non-Target,Short-finned Pilot Whale,0.16571045,3.845113378684807,88200,1,-0.0073242188,0.0,Signed 16 bit PCM,"(339139,)"
SanctSound_CI01_01_snappingshrimp_20181101T080448Z,Non-Target,Snapping shrimp,0.63101196,6.0905625,32000,1,0.0,0.0,Signed 16 bit PCM,"(194898,)"
SanctSound_FK02_03_snappingshrimp_20191103T014035Z,Non-Target,Snapping shrimp,0.63098145,5.000020833333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(240001,)"
SanctSound_GR01_01_snappingshrimp_20181228T004950Z,Non-Target,Snapping shrimp,0.2511902,5.000020833333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(240001,)"
SanctSound_HI06_01_snappingshrimp_20200630T151547Z,Non-Target,Snapping shrimp,0.1826477,5.0980725623582765,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(224825,)"
SanctSound_MB01_05_snappingshrimp_20200425T103600Z,Non-Target,Snapping shrimp,0.2512207,5.0265208333333335,48000,1,0.0,0.0,Signed 16 bit PCM,"(241273,)"
SanctSound_PM05_01_snappingshrimp_20191001T040002Z,Non-Target,Snapping shrimp,0.2511902,5.062471655328798,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(223255,)"
Snapping-Shrimp,Non-Target,Snapping shrimp,0.78808594,10.309659863945578,44100,2,0.0,0.0,Signed 16 bit PCM,"(454656,)"
SanctSound_CI01_01_soundscape_20181106T132459Z,Non-Target,Soundscape,0.9996338,5.0,96000,1,0.0,0.0,Signed 16 bit PCM,"(480000,)"
SanctSound_CI02_01_soundscape_20181103T005547Z,Non-Target,Soundscape,0.25128174,5.0,96000,1,0.0,0.0,Signed 16 bit PCM,"(480000,)"
SanctSound_CI03_04_soundscape_20200821T1114528Z,Non-Target,Soundscape,0.2512207,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_CI04_01_soundscape_20181112T202445Z,Non-Target,Soundscape,0.09994507,59.99071875,96000,1,3.0517578e-05,0.0,Signed 16 bit PCM,"(5759109,)"
SanctSound_CI05_01_soundscape_20181218T211300Z,Non-Target,Soundscape,0.31619263,60.00004166666667,48000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(2880002,)"
SanctSound_FK01_04_soundscape_20200411T021250Z,Non-Target,Soundscape,0.25125122,5.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(240000,)"
SanctSound_FK02_05_soundscape_20200812T030006Z,Non-Target,Soundscape,0.25134277,5.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(240000,)"
SanctSound_FK03_01_soundscape_20190324T000934Z,Non-Target,Soundscape,0.99993896,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_GR01_01_soundscape_20190131T101235Z,Non-Target,Soundscape,0.25125122,60.0,48000,1,3.0517578e-05,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_GR02_02_soundscape_20190904T043140Z,Non-Target,Soundscape,0.25100708,5.0,48000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(240000,)"
SanctSound_HI01_01_soundscape_20181130T170941Z,Non-Target,Soundscape,0.2511902,60.163990929705214,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(2653232,)"
SanctSound_HI03_01_soundscape_20190105T084747Z,Non-Target,Soundscape,0.2578125,10.000083333333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(480004,)"
SanctSound_HI04_01_soundscape_20181207T035759Z,Non-Target,Soundscape,0.2511902,59.977006802721085,44100,1,0.0,0.0,Signed 16 bit PCM,"(2644986,)"
SanctSound_MB01_01_soundscape_20190209T021012Z,Non-Target,Soundscape,0.15841675,60.0,96000,1,0.0,0.0,Signed 16 bit PCM,"(5760000,)"
SanctSound_MB02_01_soundscape_20190407T061831Z,Non-Target,Soundscape,0.25125122,60.001354166666665,96000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(5760130,)"
SanctSound_OC01_01_soundscape_190312235917Z,Non-Target,Soundscape,0.25128174,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z,Non-Target,Soundscape,0.39819336,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_OC03_02_soundscape_20191220T211558Z,Non-Target,Soundscape,0.19949341,60.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_PM01_01_soundscape_20200331103927Z,Non-Target,Soundscape,0.25128174,6.034583333333333,48000,1,0.0,0.0,Signed 16 bit PCM,"(289660,)"
SanctSound_PM02_02_soundscape_20201226093002Z,Non-Target,Soundscape,0.25125122,4.0499583333333335,48000,1,0.0,0.0,Signed 16 bit PCM,"(194398,)"
SanctSound_PM05_01_soundscape_20191005T193002Z,Non-Target,Soundscape,0.2461853,5.0705,48000,1,0.0,0.0,Signed 16 bit PCM,"(243384,)"
SanctSound_SB01_01_soundscape_20181202T050337Z,Non-Target,Soundscape,0.2512207,60.0,48000,1,-9.1552734e-05,0.0,Signed 16 bit PCM,"(2880000,)"
SanctSound_SB03_03_soundscape_20190506T101502Z,Non-Target,Soundscape,0.25125122,5.0,48000,1,0.0,0.0,Signed 16 bit PCM,"(240000,)"
Sth-elephant-seal-ia-male-pulsed,Non-Target,Southern Elephant Seal,0.9772026,110.02775510204081,44100,2,0.0,0.0,MPEG Layer III,"(4852224,)"
79002004,Non-Target,Southern Right Whale,0.4453125,1.41796875,5120,1,-0.005859375,0.0,Signed 16 bit PCM,"(7260,)"
79002007,Non-Target,Southern Right Whale,0.08642578,1.41796875,5120,1,-0.013671875,0.0,Signed 16 bit PCM,"(7260,)"
7900200K,Non-Target,Southern Right Whale,0.32470703,1.41796875,5120,1,-0.0063476562,0.0,Signed 16 bit PCM,"(7260,)"
7900200L,Non-Target,Southern Right Whale,0.24121094,1.41796875,5120,1,-0.0029296875,0.0,Signed 16 bit PCM,"(7260,)"
7900200Q,Non-Target,Southern Right Whale,0.25341797,2.765625,5120,1,0.013671875,0.0,Signed 16 bit PCM,"(14160,)"
7900200R,Non-Target,Southern Right Whale,0.19042969,1.9078125,5120,1,-0.0053710938,0.0,Signed 16 bit PCM,"(9768,)"
7900200S,Non-Target,Southern Right Whale,0.12451172,1.848046875,5120,1,0.010253906,0.0,Signed 16 bit PCM,"(9462,)"
7900200T,Non-Target,Southern Right Whale,0.10107422,3.9482421875,5120,1,-0.0029296875,0.0,Signed 16 bit PCM,"(20215,)"
7900200U,Non-Target,Southern Right Whale,0.10839844,2.5244140625,5120,1,0.001953125,0.0,Signed 16 bit PCM,"(12925,)"
7900200V,Non-Target,Southern Right Whale,0.29248047,2.394140625,5120,1,-0.001953125,0.0,Signed 16 bit PCM,"(12258,)"
7900200W,Non-Target,Southern Right Whale,0.37890625,2.108203125,5120,1,-0.0043945312,0.0,Signed 16 bit PCM,"(10794,)"
7900200X,Non-Target,Southern Right Whale,0.20654297,1.822265625,5120,1,-0.0014648438,0.0,Signed 16 bit PCM,"(9330,)"
7900200Y,Non-Target,Southern Right Whale,0.15283203,1.822265625,5120,1,0.0078125,0.0,Signed 16 bit PCM,"(9330,)"
7900200Z,Non-Target,Southern Right Whale,0.36523438,1.621875,5120,1,0.0029296875,0.0,Signed 16 bit PCM,"(8304,)"
79002010,Non-Target,Southern Right Whale,0.32910156,1.76484375,5120,1,-0.001953125,0.0,Signed 16 bit PCM,"(9036,)"
79002011,Non-Target,Southern Right Whale,0.23730469,1.3359375,5120,1,0.012207031,0.0,Signed 16 bit PCM,"(6840,)"
79002012,Non-Target,Southern Right Whale,0.3955078,1.76484375,5120,1,-0.005859375,0.0,Signed 16 bit PCM,"(9036,)"
79002013,Non-Target,Southern Right Whale,0.36376953,1.47890625,5120,1,-0.0009765625,0.0,Signed 16 bit PCM,"(7572,)"
83002001,Non-Target,Southern Right Whale,0.46679688,1.41796875,5120,1,-0.07519531,0.0,Signed 16 bit PCM,"(7260,)"
83002002,Non-Target,Southern Right Whale,0.6567383,1.41796875,5120,1,-0.01953125,0.0,Signed 16 bit PCM,"(7260,)"
83002004,Non-Target,Southern Right Whale,0.57958984,1.41796875,5120,1,-0.027832031,0.0,Signed 16 bit PCM,"(7260,)"
83002009,Non-Target,Southern Right Whale,0.5473633,1.865625,5120,1,-0.057617188,0.0,Signed 16 bit PCM,"(9552,)"
8300200A,Non-Target,Southern Right Whale,0.82373047,2.0578125,5120,1,-0.021972656,0.0,Signed 16 bit PCM,"(10536,)"
8300200B,Non-Target,Southern Right Whale,0.74365234,1.41328125,5120,1,0.103515625,0.0,Signed 16 bit PCM,"(7236,)"
8300200C,Non-Target,Southern Right Whale,0.7167969,2.3109375,5120,1,-0.044433594,0.0,Signed 16 bit PCM,"(11832,)"
PtAnn_2014_21Aug_213000_TonalCall2_RW-1,Non-Target,Southern Right Whale,0.36505127,11.27645,20000,1,-0.011474609,0.0,Signed 16 bit PCM,"(225529,)"
PtAnn_2014_21Aug_213000_TonalCall_RW-1,Non-Target,Southern Right Whale,0.35290527,9.79965,20000,1,-0.013702393,0.0,Signed 16 bit PCM,"(195993,)"
Southern-Right-Whale-Upcall-1,Non-Target,Southern Right Whale,0.271734,4.1009166666666665,12000,1,-0.0008201599,0.0,Signed 24 bit PCM,"(49211,)"
62031001,Non-Target,Sperm Whale,0.74902344,1.41796875,81920,1,-0.014160156,0.0,Signed 16 bit PCM,"(116160,)"
62031003,Non-Target,Sperm Whale,0.83935547,12.76199951171875,81920,1,-0.091308594,0.0,Signed 16 bit PCM,"(1045463,)"
72009001,Non-Target,Sperm Whale,0.54248047,5.25,40960,1,-0.0024414062,0.0,Signed 16 bit PCM,"(215040,)"
72009002,Non-Target,Sperm Whale,0.5053711,2.8359375,40960,1,-0.0068359375,0.0,Signed 16 bit PCM,"(116160,)"
72009003,Non-Target,Sperm Whale,0.61328125,1.41796875,40960,1,-0.0014648438,0.0,Signed 16 bit PCM,"(58080,)"
72009004,Non-Target,Sperm Whale,0.5839844,1.41796875,40960,1,0.024902344,0.0,Signed 16 bit PCM,"(58080,)"
72009005,Non-Target,Sperm Whale,0.64160156,2.5734375,40960,1,0.010253906,0.0,Signed 16 bit PCM,"(105408,)"
72009006,Non-Target,Sperm Whale,0.55029297,2.6859375,40960,1,0.0,0.0,Signed 16 bit PCM,"(110016,)"
7200900E,Non-Target,Sperm Whale,0.42382812,44.346475,40000,1,-0.0078125,0.0,Signed 16 bit PCM,"(1773859,)"
7200900F,Non-Target,Sperm Whale,0.6894531,58.55038125,160000,1,-0.016113281,0.0,Signed 16 bit PCM,"(9368061,)"
7200900P,Non-Target,Sperm Whale,0.9970398,1162.0982993197279,44100,1,0.00012207031,0.0,Signed 16 bit PCM,"(51248535,)"
7702800U,Non-Target,Sperm Whale,0.63427734,0.93984375,81920,1,0.052246094,0.0,Signed 16 bit PCM,"(76992,)"
7702800V,Non-Target,Sperm Whale,0.72558594,1.040625,81920,1,0.0073242188,0.0,Signed 16 bit PCM,"(85248,)"
7702800X,Non-Target,Sperm Whale,0.6542969,1.32890625,81920,1,-0.008300781,0.0,Signed 16 bit PCM,"(108864,)"
7702801F,Non-Target,Sperm Whale,0.58496094,1.29609375,81920,1,-0.053710938,0.0,Signed 16 bit PCM,"(106176,)"
7702801M,Non-Target,Sperm Whale,0.36376953,0.09998779296875,81920,1,-0.03955078,0.0,Signed 16 bit PCM,"(8191,)"
83019001,Non-Target,Sperm Whale,0.60302734,0.3984375,40960,1,-0.005859375,0.0,Signed 16 bit PCM,"(16320,)"
8301900C,Non-Target,Sperm Whale,0.6850586,17.8125,81920,1,0.016601562,0.0,Signed 16 bit PCM,"(1459200,)"
84014001,Non-Target,Sperm Whale,0.36816406,0.71015625,40960,1,-0.024414062,0.0,Signed 16 bit PCM,"(29088,)"
84014003,Non-Target,Sperm Whale,0.296875,0.71015625,40960,1,-0.009765625,0.0,Signed 16 bit PCM,"(29088,)"
84014009,Non-Target,Sperm Whale,0.8222656,5.671875,40960,1,0.012207031,0.0,Signed 16 bit PCM,"(232320,)"
8401400A,Non-Target,Sperm Whale,0.8598633,4.7625,40960,1,0.0009765625,0.0,Signed 16 bit PCM,"(195072,)"
8401400B,Non-Target,Sperm Whale,0.7373047,4.7625,40960,1,0.01953125,167.8627,Signed 16 bit PCM,"(195072,)"
